codmunicipio,valor,beneficiarios,ano,mes
2615706,3448800,5051,2020,8
2615706,2390119,5474,2020,9
2615706,1619612,5110,2020,10
2615706,2037493,5294,2020,11
2615706,1923288,5224,2020,12
2615706,13800,13,2021,1
2615805,5897400,8457,2020,4
2615805,6063600,8632,2020,5
2615805,5425800,7697,2020,6
2615805,6105600,8766,2020,7
2615805,5918400,8479,2020,8
2615805,2428855,7980,2020,9
2615805,1887764,7672,2020,10
2615805,2151302,7740,2020,11
2615805,2024567,7659,2020,12
2615805,4200,5,2021,1
2615904,2368800,3535,2020,4
2615904,2455200,3621,2020,5
2615904,1896600,2793,2020,6
2615904,2406600,3588,2020,7
2615904,2204400,3270,2020,8
2615904,1280438,3445,2020,9
2615904,853675,3282,2020,10
2615904,1100341,3367,2020,11
2615904,1017255,3350,2020,12
2615904,2400,1,2021,1
2616001,4938600,7003,2020,4
2616001,5105400,7198,2020,5
2616001,3877200,5330,2020,6
2616001,5134800,7297,2020,7
2616001,4750800,6699,2020,8
2616001,3019050,7036,2020,9
2616001,2022924,6647,2020,10
2616001,2526549,6841,2020,11
2616001,2431569,6805,2020,12
2616001,13200,10,2021,1
2616100,2071800,3114,2020,4
2616100,2181000,3238,2020,5
2616100,1642800,2437,2020,6
2616100,2173200,3268,2020,7
2616100,1961400,2939,2020,8
2616100,1252743,3133,2020,9
2616100,833263,2962,2020,10
2616100,1068269,3056,2020,11
2616100,995637,3025,2020,12
2616100,6900,7,2021,1
2616183,2319000,3292,2020,4
2616183,2385000,3350,2020,5
2616183,1933200,2672,2020,6
2616183,2398200,3384,2020,7
2616183,2247000,3155,2020,8
2616183,1166126,3115,2020,9
2616183,845372,3009,2020,10
2616183,1007044,3047,2020,11
2616183,968257,3004,2020,12
2616183,2100,3,2021,1
2616209,5371800,7661,2020,4
2616209,5788800,8242,2020,5
2616209,4107600,5690,2020,6
2616209,5869800,8428,2020,7
2616209,5298600,7546,2020,8
2616209,4014080,8408,2020,9
2616209,2696973,7918,2020,10
2616209,3462459,8279,2020,11
2616209,3276419,8247,2020,12
2616209,2700,3,2021,1
2616308,6459600,9269,2020,4
2616308,6886200,9850,2020,5
2616308,5113200,7106,2020,6
2616308,6967200,10023,2020,7
2616308,6344400,9056,2020,8
2616308,4446262,9748,2020,9
2616308,2919296,8854,2020,10
2616308,3482532,8803,2020,11
2616308,3252670,8593,2020,12
2616308,20400,13,2021,1
2616407,37382400,49915,2020,4
2616407,40082400,53325,2020,5
2616407,29832600,38284,2020,6
2616407,40375800,54460,2020,7
2616407,37051800,49301,2020,8
2616407,25409215,52380,2020,9
2616407,16894809,48499,2020,10
2616407,21037141,50207,2020,11
2616407,20001173,49540,2020,12
2616407,80100,80,2021,1
2616506,3835800,5017,2020,4
2616506,4002600,5199,2020,5
2616506,3093000,3879,2020,6
2616506,4023600,5299,2020,7
2616506,3773400,4902,2020,8
2616506,2251936,5033,2020,9
2616506,1527697,4718,2020,10
2616506,1839604,4781,2020,11
2616506,1751193,4640,2020,12
2616506,3600,5,2021,1
2700102,4631400,6826,2020,4
2700102,4884600,7152,2020,5
2700102,3894600,5640,2020,6
2700102,4914000,7253,2020,7
2700102,4618200,6801,2020,8
2700102,2286354,6376,2020,9
2700102,1543807,5958,2020,10
2700102,1933532,6067,2020,11
2700102,1817422,5941,2020,12
2700102,10800,10,2021,1
2700201,3964200,5288,2020,4
2700201,4239600,5646,2020,5
2700201,3393600,4404,2020,6
2700201,4252800,5725,2020,7
2700201,4018200,5366,2020,8
2700201,2076654,5084,2020,9
2700201,1521151,4810,2020,10
2700201,1754708,4818,2020,11
2700201,1630662,4577,2020,12
2700201,8100,7,2021,1
2700300,47758800,65516,2020,4
2700300,57169200,78653,2020,5
2700300,37280400,49803,2020,6
2700300,58301400,81542,2020,7
2700300,51918000,72026,2020,8
2700300,43127739,80743,2020,9
2700300,28968477,74461,2020,10
2700300,36612143,77865,2020,11
2700300,34018799,76667,2020,12
2700300,284700,242,2021,1
2700409,11333400,14764,2020,4
2700409,11997600,15610,2020,5
2700409,9800400,12338,2020,6
2700409,12099600,15892,2020,7
2700409,11357400,14772,2020,8
2700409,5739198,13592,2020,9
2700409,4175665,12779,2020,10
2700409,4847569,12849,2020,11
2700409,4495374,12233,2020,12
2700409,5400,5,2021,1
2700508,5239800,6615,2020,4
2700508,5532600,6996,2020,5
2700508,4523400,5531,2020,6
2700508,5599200,7141,2020,7
2700508,5282400,6674,2020,8
2700508,2578901,6105,2020,9
2700508,1890933,5782,2020,10
2700508,2176776,5824,2020,11
2700508,2115676,5701,2020,12
2700508,9900,9,2021,1
2700607,2144400,2827,2020,4
2700607,2424600,3198,2020,5
2700607,1746000,2222,2020,6
2700607,2444400,3283,2020,7
2700607,2263200,2990,2020,8
2700607,1549349,3123,2020,9
2700607,1046559,2903,2020,10
2700607,1339507,3031,2020,11
2700607,1257456,2970,2020,12
2700607,12000,8,2021,1
2700706,4717200,6740,2020,4
2700706,4958400,7044,2020,5
2700706,4033200,5674,2020,6
2700706,5108400,7287,2020,7
2700706,4735200,6751,2020,8
2700706,2221246,6071,2020,9
2700706,1584591,5795,2020,10
2700706,1928855,5909,2020,11
2700706,1833587,5846,2020,12
2700706,3300,4,2021,1
2700805,1395000,2062,2020,4
2700805,1491000,2181,2020,5
2700805,1102800,1602,2020,6
2700805,1536600,2259,2020,7
2700805,1401000,2057,2020,8
2700805,790764,2011,2020,9
2700805,533812,1889,2020,10
2700805,662977,1937,2020,11
2700805,638395,1904,2020,12
2700805,5100,3,2021,1
2700904,1812000,2817,2020,4
2700904,1880400,2898,2020,5
2700904,1604400,2492,2020,6
2700904,1888800,2927,2020,7
2700904,1780800,2763,2020,8
2700904,732163,2449,2020,9
2700904,543862,2368,2020,10
2700904,652556,2406,2020,11
2700904,618629,2377,2020,12
2700904,0,0,2021,1
2701001,5931000,7712,2020,4
2701001,6496200,8497,2020,5
2701001,5038200,6353,2020,6
2701001,6560400,8673,2020,7
2701001,6133200,8046,2020,8
2701001,3467942,7918,2020,9
2701001,2504290,7449,2020,10
2701001,2953103,7548,2020,11
2701001,2738521,7218,2020,12
2701001,4500,5,2021,1
2701100,3079200,3830,2020,4
2701100,3266400,4046,2020,5
2701100,2487000,2936,2020,6
2701100,3271200,4115,2020,7
2701100,3029400,3762,2020,8
2701100,1865292,3866,2020,9
2701100,1283091,3604,2020,10
2701100,1562560,3693,2020,11
2701100,1483128,3573,2020,12
2701100,5400,5,2021,1
2701209,2817000,4047,2020,4
2701209,2956800,4217,2020,5
2701209,2472000,3500,2020,6
2701209,3019200,4332,2020,7
2701209,2814000,4034,2020,8
2701209,1379496,3936,2020,9
2701209,1024480,3794,2020,10
2701209,1198165,3804,2020,11
2701209,1104868,3723,2020,12
2701209,7200,6,2021,1
2701308,5031600,6421,2020,4
2701308,5356200,6840,2020,5
2701308,4423800,5456,2020,6
2701308,5384400,6945,2020,7
2701308,5070600,6469,2020,8
2701308,2637101,6135,2020,9
2701308,1958041,5777,2020,10
2701308,2266959,5832,2020,11
2701308,2117900,5586,2020,12
2701308,4800,6,2021,1
2701357,1901400,2377,2020,4
2701357,2001600,2506,2020,5
2701357,1665000,2013,2020,6
2701357,2044800,2581,2020,7
2701357,1944600,2439,2020,8
2701357,936230,2229,2020,9
2701357,673484,2088,2020,10
2701357,781454,2120,2020,11
2701357,756143,2060,2020,12
2701357,600,1,2021,1
2701407,8949000,11475,2020,4
2701407,9669600,12384,2020,5
2701407,7482000,9229,2020,6
2701407,9723600,12620,2020,7
2701407,8922000,11445,2020,8
2701407,4887946,10777,2020,9
2701407,3494096,10102,2020,10
2701407,4103147,10203,2020,11
2701407,3807861,9719,2020,12
2701407,7500,9,2021,1
2701506,2917800,4168,2020,4
2701506,3027600,4300,2020,5
2701506,2714400,3846,2020,6
2701506,3034800,4341,2020,7
2701506,2937000,4201,2020,8
2701506,1071963,3858,2020,9
2701506,843168,3728,2020,10
2701506,961113,3760,2020,11
2701506,911687,3707,2020,12
2701506,2700,2,2021,1
2701605,5559600,8230,2020,4
2701605,5698800,8382,2020,5
2701605,5005800,7351,2020,6
2701605,5713800,8456,2020,7
2701605,5454600,8068,2020,8
2701605,1973881,6778,2020,9
2701605,1466891,6516,2020,10
2701605,1733691,6596,2020,11
2701605,1658175,6543,2020,12
2701605,8700,6,2021,1
2701704,3649200,4955,2020,4
2701704,3906600,5296,2020,5
2701704,3016200,3978,2020,6
2701704,3916800,5358,2020,7
2701704,3615600,4905,2020,8
2701704,1977741,4621,2020,9
2701704,1380366,4333,2020,10
2701704,1667922,4360,2020,11
2701704,1558758,4231,2020,12
2701704,6600,6,2021,1
2701803,2534400,3465,2020,4
2701803,2646600,3598,2020,5
2701803,2201400,2941,2020,6
2701803,2734200,3735,2020,7
2701803,2536800,3467,2020,8
2701803,1169605,3274,2020,9
2701803,835775,3145,2020,10
2701803,1026675,3192,2020,11
2701803,930555,3061,2020,12
2701803,900,1,2021,1
2701902,1759800,2426,2020,4
2701902,1835400,2525,2020,5
2701902,1554000,2102,2020,6
2701902,1848600,2559,2020,7
2701902,1738200,2396,2020,8
2701902,720827,2100,2020,9
2701902,518743,1998,2020,10
2701902,633907,2052,2020,11
2701902,597835,2029,2020,12
2701902,6600,4,2021,1
2702009,2637000,3902,2020,4
2702009,2843400,4179,2020,5
2702009,2180400,3176,2020,6
2702009,2900400,4287,2020,7
2702009,2659800,3926,2020,8
2702009,1524777,3917,2020,9
2702009,1081687,3733,2020,10
2702009,1295607,3814,2020,11
2702009,1250986,3778,2020,12
2702009,6300,7,2021,1
2702108,5353800,6874,2020,4
2702108,5630400,7218,2020,5
2702108,4667400,5801,2020,6
2702108,5643000,7305,2020,7
2702108,5317200,6823,2020,8
2702108,2564579,6382,2020,9
2702108,1857855,6057,2020,10
2702108,2203235,6147,2020,11
2702108,2114944,6006,2020,12
2702108,4800,5,2021,1
2702207,1341600,1893,2020,4
2702207,1453800,2045,2020,5
2702207,1041600,1419,2020,6
2702207,1474200,2087,2020,7
2702207,1347000,1884,2020,8
2702207,890450,1913,2020,9
2702207,588945,1750,2020,10
2702207,723025,1786,2020,11
2702207,697437,1754,2020,12
2702207,3600,4,2021,1
2702306,10999200,14614,2020,4
2702306,12633600,16774,2020,5
2702306,8935800,11572,2020,6
2702306,12863400,17381,2020,7
2702306,11740200,15746,2020,8
2702306,8506175,16533,2020,9
2702306,5831098,15210,2020,10
2702306,7169705,15652,2020,11
2702306,6506612,15086,2020,12
2702306,47400,47,2021,1
2702355,6171000,9072,2020,4
2702355,6586800,9620,2020,5
2702355,5312400,7723,2020,6
2702355,6647400,9789,2020,7
2702355,6206400,9115,2020,8
2702355,3193380,9073,2020,9
2702355,2275585,8611,2020,10
2702355,2762733,8781,2020,11
2702355,2602502,8680,2020,12
2702355,14400,12,2021,1
2702405,12013200,16374,2020,4
2702405,13483800,18409,2020,5
2702405,9760800,13026,2020,6
2702405,14033400,19317,2020,7
2702405,12703800,17427,2020,8
2702405,8695992,18003,2020,9
2702405,5959289,16685,2020,10
2702405,7382990,17165,2020,11
2702405,6753674,16767,2020,12
2702405,64200,54,2021,1
2702504,2740800,3799,2020,4
2702504,2922600,4009,2020,5
2702504,2361000,3202,2020,6
2702504,2923200,4075,2020,7
2702504,2728800,3774,2020,8
2702504,1455052,3609,2020,9
2702504,1061198,3432,2020,10
2702504,1303237,3532,2020,11
2702504,1225845,3490,2020,12
2702504,5400,5,2021,1
2702553,4098000,6283,2020,4
2702553,4248600,6473,2020,5
2702553,3353400,5092,2020,6
2702553,4293600,6540,2020,7
2702553,3990000,6095,2020,8
2702553,2066860,6047,2020,9
2702553,1451627,5764,2020,10
2702553,1776479,5888,2020,11
2702553,1723771,5843,2020,12
2702553,7200,6,2021,1
2702603,6127800,8953,2020,4
2702603,6402600,9305,2020,5
2702603,5423400,7835,2020,6
2702603,6442800,9424,2020,7
2702603,6121200,8920,2020,8
2702603,2859496,8402,2020,9
2702603,2168616,8108,2020,10
2702603,2556756,8234,2020,11
2702603,2440008,8186,2020,12
2702603,7800,7,2021,1
2702702,1056600,1408,2020,4
2702702,1159200,1538,2020,5
2702702,921600,1184,2020,6
2702702,1237800,1652,2020,7
2702702,1137000,1524,2020,8
2702702,732816,1584,2020,9
2702702,548831,1500,2020,10
2702702,660162,1543,2020,11
2702702,566178,1484,2020,12
2702702,900,1,2021,1
2702801,3319800,4339,2020,4
2702801,3478800,4540,2020,5
2702801,2731800,3398,2020,6
2702801,3505200,4611,2020,7
2702801,3254400,4229,2020,8
2702801,1766229,4091,2020,9
2702801,1221230,3801,2020,10
2702801,1459479,3851,2020,11
2702801,1398699,3743,2020,12
2702801,2400,3,2021,1
2702900,8650200,12898,2020,4
2702900,9267600,13724,2020,5
2702900,7547400,11172,2020,6
2702900,9343200,13953,2020,7
2702900,8722200,13018,2020,8
2702900,4075557,12061,2020,9
2702900,2906629,11550,2020,10
2702900,3542855,11831,2020,11
2702900,3399665,11750,2020,12
2702900,15000,13,2021,1
2703007,3892800,5219,2020,4
2703007,4116000,5509,2020,5
2703007,3317400,4307,2020,6
2703007,4186200,5659,2020,7
2703007,3890400,5212,2020,8
2703007,2182366,5164,2020,9
2703007,1497888,4734,2020,10
2703007,1781533,4799,2020,11
2703007,1623402,4591,2020,12
2703007,3000,4,2021,1
2703106,6748200,10144,2020,4
2703106,7056000,10535,2020,5
2703106,5947800,8872,2020,6
2703106,7155600,10735,2020,7
2703106,6758400,10155,2020,8
2703106,2990823,9596,2020,9
2703106,2208171,9214,2020,10
2703106,2637857,9343,2020,11
2703106,2498584,9227,2020,12
2703106,9600,8,2021,1
2703205,5625000,8110,2020,4
2703205,6030000,8598,2020,5
2703205,4635600,6544,2020,6
2703205,6031200,8731,2020,7
2703205,5579400,8032,2020,8
2703205,3395741,8182,2020,9
2703205,2372935,7686,2020,10
2703205,2829821,7681,2020,11
2703205,2504135,7169,2020,12
2703205,8100,8,2021,1
2703304,4388400,6446,2020,4
2703304,4635600,6761,2020,5
2703304,3739800,5453,2020,6
2703304,4673400,6874,2020,7
2703304,4325400,6334,2020,8
2703304,2237654,6236,2020,9
2703304,1619570,5987,2020,10
2703304,1963462,6113,2020,11
2703304,1850756,6053,2020,12
2703304,7200,8,2021,1
2703403,1543200,2255,2020,4
2703403,1642200,2380,2020,5
2703403,1359600,1968,2020,6
2703403,1660800,2424,2020,7
2703403,1540200,2244,2020,8
2703403,686259,1920,2020,9
2703403,519610,1858,2020,10
2703403,620715,1897,2020,11
2703403,581822,1880,2020,12
2703403,1800,1,2021,1
2703502,1701000,2287,2020,4
2703502,1806600,2419,2020,5
2703502,1381800,1780,2020,6
2703502,1809600,2443,2020,7
2703502,1665000,2231,2020,8
2703502,959723,2217,2020,9
2703502,665312,2077,2020,10
2703502,807569,2132,2020,11
2703502,771437,2075,2020,12
2703502,3300,4,2021,1
2703601,2610000,3323,2020,4
2703601,2751000,3505,2020,5
2703601,2230800,2729,2020,6
2703601,2804400,3603,2020,7
2703601,2617200,3322,2020,8
2703601,1374683,3146,2020,9
2703601,949150,2879,2020,10
2703601,1169056,2978,2020,11
2703601,1088177,2930,2020,12
2703601,2100,3,2021,1
2703700,1397400,2102,2020,4
2703700,1468800,2196,2020,5
2703700,1241400,1855,2020,6
2703700,1539600,2297,2020,7
2703700,1420200,2137,2020,8
2703700,636179,1936,2020,9
2703700,475187,1857,2020,10
2703700,580985,1895,2020,11
2703700,528853,1873,2020,12
2703700,600,1,2021,1
2703759,2891400,3821,2020,4
2703759,3014400,3967,2020,5
2703759,2628000,3410,2020,6
2703759,3135000,4134,2020,7
2703759,2934000,3877,2020,8
2703759,1134046,3379,2020,9
2703759,888376,3272,2020,10
2703759,1000314,3266,2020,11
2703759,943041,3182,2020,12
2703759,2700,3,2021,1
2703809,5341800,7026,2020,4
2703809,5618400,7379,2020,5
2703809,4466400,5661,2020,6
2703809,5955000,7860,2020,7
2703809,5572200,7368,2020,8
2703809,3343305,7357,2020,9
2703809,2439202,6835,2020,10
2703809,2915337,6888,2020,11
2703809,2601344,6727,2020,12
2703809,13800,13,2021,1
2703908,1173000,1582,2020,4
2703908,1229400,1651,2020,5
2703908,961800,1247,2020,6
2703908,1256400,1697,2020,7
2703908,1167000,1570,2020,8
2703908,584672,1489,2020,9
2703908,387553,1376,2020,10
2703908,484486,1413,2020,11
2703908,454813,1381,2020,12
2703908,900,1,2021,1
2704005,6277200,8569,2020,4
2704005,6706200,9091,2020,5
2704005,5207400,6898,2020,6
2704005,6957600,9505,2020,7
2704005,6361800,8681,2020,8
2704005,3497743,8301,2020,9
2704005,2477991,7798,2020,10
2704005,3004732,7986,2020,11
2704005,2826670,7775,2020,12
2704005,6000,7,2021,1
2704104,4831800,7078,2020,4
2704104,5170800,7519,2020,5
2704104,4200600,6089,2020,6
2704104,5222400,7663,2020,7
2704104,4910400,7198,2020,8
2704104,2406215,6776,2020,9
2704104,1735335,6464,2020,10
2704104,2073847,6601,2020,11
2704104,2001244,6552,2020,12
2704104,12900,8,2021,1
2704203,6048000,8880,2020,4
2704203,6540600,9504,2020,5
2704203,5370600,7828,2020,6
2704203,6579000,9711,2020,7
2704203,6228000,9163,2020,8
2704203,3032887,8596,2020,9
2704203,2213785,8221,2020,10
2704203,2637473,8269,2020,11
2704203,2473424,8111,2020,12
2704203,5700,8,2021,1
2704302,178113000,240826,2020,4
2704302,214355400,291947,2020,5
2704302,130608000,171814,2020,6
2704302,219111600,302899,2020,7
2704302,192688200,263609,2020,8
2704302,177510923,305425,2020,9
2704302,115743241,278282,2020,10
2704302,149737249,292605,2020,11
2704302,137591454,285347,2020,12
2704302,1422000,1151,2021,1
2704401,4964400,7122,2020,4
2704401,5241600,7461,2020,5
2704401,4287600,6041,2020,6
2704401,5355000,7684,2020,7
2704401,4983600,7139,2020,8
2704401,2460078,6836,2020,9
2704401,1787055,6556,2020,10
2704401,2161172,6684,2020,11
2704401,2072617,6642,2020,12
2704401,6000,5,2021,1
2704906,948000,1386,2020,4
2704906,983400,1434,2020,5
2704906,843600,1211,2020,6
2704906,1020000,1484,2020,7
2704906,942600,1371,2020,8
2704906,442264,1320,2020,9
2704906,327670,1263,2020,10
2704906,380592,1279,2020,11
2704906,362810,1264,2020,12
2704906,0,0,2021,1
2704500,8463600,10852,2020,4
2704500,9327600,11983,2020,5
2704500,7075800,8682,2020,6
2704500,9399600,12247,2020,7
2704500,8678400,11140,2020,8
2704500,5610763,11665,2020,9
2704500,3931288,10978,2020,10
2704500,4783782,11323,2020,11
2704500,4536655,11126,2020,12
2704500,13200,15,2021,1
2704609,3127800,4384,2020,4
2704609,3231600,4511,2020,5
2704609,2808000,3890,2020,6
2704609,3262200,4570,2020,7
2704609,3069000,4295,2020,8
2704609,1394316,4074,2020,9
2704609,1062887,3924,2020,10
2704609,1243614,3960,2020,11
2704609,1184702,3917,2020,12
2704609,5400,4,2021,1
2704708,13249800,17414,2020,4
2704708,14822400,19590,2020,5
2704708,10855800,13852,2020,6
2704708,15084600,20191,2020,7
2704708,13920600,18424,2020,8
2704708,9302303,18910,2020,9
2704708,6341393,17408,2020,10
2704708,7863811,18004,2020,11
2704708,7349542,17603,2020,12
2704708,53400,43,2021,1
2704807,3183600,4503,2020,4
2704807,3455400,4873,2020,5
2704807,2706000,3748,2020,6
2704807,3480600,4951,2020,7
2704807,3225000,4564,2020,8
2704807,1946294,4681,2020,9
2704807,1412955,4474,2020,10
2704807,1687214,4554,2020,11
2704807,1587832,4479,2020,12
2704807,6900,8,2021,1
2705002,5282400,7671,2020,4
2705002,5590800,8020,2020,5
2705002,4588800,6613,2020,6
2705002,5597400,8134,2020,7
2705002,5249400,7622,2020,8
2705002,2472112,7065,2020,9
2705002,1859419,6814,2020,10
2705002,2208627,6940,2020,11
2705002,2097844,6865,2020,12
2705002,4500,4,2021,1
2705101,5838000,7600,2020,4
2705101,6345600,8252,2020,5
2705101,4872000,6120,2020,6
2705101,6422400,8460,2020,7
2705101,5900400,7697,2020,8
2705101,3671974,7949,2020,9
2705101,2585847,7431,2020,10
2705101,3101971,7568,2020,11
2705101,2920227,7387,2020,12
2705101,5100,5,2021,1
2705200,3883200,5106,2020,4
2705200,4236600,5554,2020,5
2705200,2823000,3526,2020,6
2705200,4267200,5688,2020,7
2705200,3843000,5050,2020,8
2705200,2797622,5337,2020,9
2705200,1753960,4783,2020,10
2705200,2200978,4913,2020,11
2705200,2080971,4759,2020,12
2705200,6600,8,2021,1
2705309,1287600,1947,2020,4
2705309,1366800,2057,2020,5
2705309,1035600,1560,2020,6
